timestamp,open,high,low,close,volume
2024-05-28 11:20:00,646.305,647.5524,646.25,647.48,6620
2024-05-28 11:25:00,647.35,647.42,647.0617,647.26,5781
2024-05-28 11:30:00,647.2,647.275,646.46,646.56,5307
2024-05-28 11:35:00,646.545,646.71,646.24,646.71,6278
2024-05-28 11:40:00,646.71,647.0,645.91,646.18,6676
2024-05-28 11:45:00,646.25,646.38,645.6,645.63,7546
2024-05-28 11:50:00,645.745,645.745,644.54,644.8,15704
2024-05-28 11:55:00,644.675,644.8,644.05,644.31,7416
2024-05-28 12:00:00,644.3,645.85,644.2975,645.2376,13234
2024-05-28 12:05:00,645.1063,645.1063,643.03,643.04,21643
2024-05-28 12:10:00,643.24,644.9,643.15,644.9,6501
2024-05-28 12:15:00,644.81,644.81,643.763,644.08,8518
2024-05-28 12:20:00,644.0,644.7,643.85,644.61,3899
2024-05-28 12:25:00,644.65,644.86,644.07,644.18,7800
2024-05-28 12:30:00,644.206,644.84,644.15,644.8,3455
2024-05-28 12:35:00,644.71,644.71,644.15,644.395,5057
2024-05-28 12:40:00,644.39,644.54,644.0,644.4173,4728
2024-05-28 12:45:00,644.28,644.81,644.11,644.6224,9415
2024-05-28 12:50:00,644.51,645.86,644.51,645.57,10692
2024-05-28 12:55:00,645.48,645.48,644.4172,644.54,5670
2024-05-28 13:00:00,644.63,645.59,644.37,644.62,8424
2024-05-28 13:05:00,644.4388,645.565,644.4388,645.565,14170
2024-05-28 13:10:00,645.8,646.0,645.59,645.97,5690
2024-05-28 13:15:00,646.12,646.385,645.5901,646.385,6818
2024-05-28 13:20:00,646.48,646.62,646.17,646.54,6136
2024-05-28 13:25:00,646.34,646.49,645.75,645.905,5507
2024-05-28 13:30:00,645.895,646.49,645.51,646.14,6767
2024-05-28 13:35:00,646.26,647.07,646.26,646.64,5808
2024-05-28 13:40:00,646.77,647.04,646.48,646.85,4723
2024-05-28 13:45:00,646.97,647.185,646.06,646.06,7988
2024-05-28 13:50:00,645.98,646.175,645.2,646.0,7860
2024-05-28 13:55:00,645.7801,646.58,645.7801,646.58,3080
2024-05-28 14:00:00,646.56,646.91,645.975,646.6,7286
2024-05-28 14:05:00,646.72,647.45,646.47,647.0165,7245
2024-05-28 14:10:00,647.105,648.0,647.105,647.62,17999
2024-05-28 14:15:00,647.42,647.62,646.52,647.0,5638
2024-05-28 14:20:00,647.0589,647.1004,646.67,647.08,3415
2024-05-28 14:25:00,647.18,647.28,646.491,646.83,3368
2024-05-28 14:30:00,646.64,646.64,645.92,646.0201,4972
2024-05-28 14:35:00,645.7854,645.83,645.24,645.42,3585
2024-05-28 14:40:00,645.53,646.12,645.03,645.2,4908
2024-05-28 14:45:00,645.29,645.32,644.65,645.15,4830
2024-05-28 14:50:00,645.38,646.0667,645.2,646.0,6858
2024-05-28 14:55:00,646.07,647.5,646.07,647.31,11237
2024-05-28 15:00:00,647.235,648.35,647.225,648.205,14380
2024-05-28 15:05:00,648.36,649.75,648.36,649.63,34559
2024-05-28 15:10:00,649.58,649.58,648.01,648.19,20806
2024-05-28 15:15:00,648.07,648.4298,647.5,648.15,10886
2024-05-28 15:20:00,648.11,648.21,647.171,647.79,6645
2024-05-28 15:25:00,648.07,648.37,647.25,647.25,6102
2024-05-28 15:30:00,647.53,648.6999,647.515,648.64,5843
2024-05-28 15:35:00,648.4,648.515,647.2,647.64,12168
2024-05-28 15:40:00,647.5,648.02,647.3234,647.35,5256
2024-05-28 15:45:00,647.47,647.66,646.93,647.17,11309
2024-05-28 15:50:00,647.3,648.33,647.3,648.225,17139
2024-05-28 15:55:00,648.26,649.43,647.87,649.41,74722
2024-05-28 16:00:00,649.0,650.39,649.0,649.0,328094
2024-05-28 16:05:00,649.0,649.75,649.0,649.75,3174
2024-05-28 16:15:00,650.1994,650.1994,649.0,649.0,1553
2024-05-28 16:40:00,649.0,649.0,649.0,649.0,5654
2024-05-28 17:15:00,650.48,650.5,650.38,650.38,400
2024-05-28 17:20:00,650.51,650.51,650.51,650.51,100
2024-05-28 17:25:00,650.5,650.5,650.5,650.5,100
2024-05-28 17:35:00,650.5,650.5,650.5,650.5,200
2024-05-28 17:50:00,650.5,650.5,650.5,650.5,100
2024-05-28 17:55:00,650.5,650.5,650.5,650.5,311
2024-05-28 18:00:00,650.5,650.5,650.5,650.5,200
2024-05-28 18:45:00,650.399,650.399,650.399,650.399,100
2024-05-28 18:55:00,649.8,649.8,649.8,649.8,100
2024-05-28 19:55:00,650.39,650.39,650.39,650.39,100
2024-05-29 05:25:00,648.63,648.63,648.63,648.63,100
2024-05-29 07:30:00,646.0,646.0,646.0,646.0,100
2024-05-29 08:00:00,647.25,648.5,646.0,647.8,945
2024-05-29 08:05:00,645.6,645.6,645.6,645.6,100
2024-05-29 08:20:00,646.0,646.0,646.0,646.0,180
2024-05-29 08:25:00,646.0,646.0,646.0,646.0,130
2024-05-29 09:25:00,644.5068,644.5068,644.33,644.33,466
2024-05-29 09:30:00,644.13,650.4,643.89,648.18,75111
2024-05-29 09:35:00,648.43,652.7848,648.09,652.7489,61927
2024-05-29 09:40:00,652.79,652.85,650.6425,651.035,32832
2024-05-29 09:45:00,651.12,655.48,650.81,655.2,53797
2024-05-29 09:50:00,655.355,656.7799,654.2736,654.5401,52907
2024-05-29 09:55:00,654.77,656.42,654.21,654.21,48278
2024-05-29 10:00:00,654.7309,656.75,654.26,656.71,26805
2024-05-29 10:05:00,656.77,657.75,655.3374,656.28,37643
2024-05-29 10:10:00,656.25,659.16,656.25,658.895,31326
2024-05-29 10:15:00,658.955,660.9989,658.32,660.75,87050
2024-05-29 10:20:00,660.655,662.62,659.71,662.62,38529
2024-05-29 10:25:00,662.5984,663.1842,661.25,661.42,29448
2024-05-29 10:30:00,661.51,662.7,660.94,662.31,28264
2024-05-29 10:35:00,662.5018,663.345,661.3253,662.39,33594
2024-05-29 10:40:00,662.27,664.12,661.55,663.65,32606
2024-05-29 10:45:00,663.3651,663.77,662.0001,662.38,20380
2024-05-29 10:50:00,662.34,663.23,661.54,661.855,32584
2024-05-29 10:55:00,661.81,662.19,660.25,661.76,20416
2024-05-29 11:00:00,661.7,661.77,660.62,660.99,11518
2024-05-29 11:05:00,660.89,661.49,660.39,660.75,12933
2024-05-29 11:10:00,660.755,662.448,660.755,661.67,29022
2024-05-29 11:15:00,661.95,662.12,659.69,660.504,20245
2024-05-29 11:20:00,660.69,662.1,660.69,661.645,18024
2024-05-29 11:25:00,661.57,661.74,661.14,661.155,5224
2024-05-29 11:30:00,661.0,661.395,660.47,661.05,16563
2024-05-29 11:35:00,661.045,661.5,660.48,661.29,10878
2024-05-29 11:40:00,660.65,660.65,659.731,660.2555,14757
2024-05-29 11:45:00,660.0,660.3,659.51,659.72,33939
2024-05-29 11:50:00,659.865,660.75,659.7,660.39,36126
2024-05-29 11:55:00,660.24,661.39,660.24,661.39,19897
2024-05-29 12:00:00,661.15,661.5999,661.0,661.285,12077
2024-05-29 12:05:00,661.2,663.71,661.2,663.67,32584
2024-05-29 12:10:00,663.12,663.53,661.49,661.49,14876
2024-05-29 12:15:00,661.49,662.69,661.46,662.44,9795
2024-05-29 12:20:00,663.085,663.47,662.57,663.2771,10626
2024-05-29 12:25:00,663.2275,663.865,662.87,663.425,21003
2024-05-29 12:30:00,663.73,664.25,663.3,663.44,39479
2024-05-29 12:35:00,663.28,664.19,663.17,663.88,7835
2024-05-29 12:40:00,663.7,663.73,663.0778,663.21,3363
2024-05-29 12:45:00,663.46,663.46,662.88,663.04,7899
2024-05-29 12:50:00,663.035,663.7817,662.63,662.86,19576
2024-05-29 12:55:00,662.7719,663.17,662.75,662.895,11073
2024-05-29 13:00:00,663.0335,663.05,661.8454,662.61,30274
2024-05-29 13:05:00,662.695,663.17,662.45,663.0,7832
2024-05-29 13:10:00,663.1775,663.1775,662.01,662.07,6778
2024-05-29 13:15:00,662.08,662.65,660.72,660.72,30442
2024-05-29 13:20:00,660.8575,661.355,660.5,661.34,9918
2024-05-29 13:25:00,661.3,662.1552,661.3,662.08,7218
2024-05-29 13:30:00,662.0,662.1,661.5,661.7382,23710
2024-05-29 13:35:00,661.68,661.68,660.18,660.58,8423
2024-05-29 13:40:00,660.7,661.0,660.115,660.8,6594
2024-05-29 13:45:00,660.845,661.7699,660.7,661.43,16934
2024-05-29 13:50:00,661.55,662.27,661.37,661.82,9945
2024-05-29 13:55:00,661.79,661.84,660.82,660.845,7795
2024-05-29 14:00:00,660.8938,662.34,660.525,662.175,10199
2024-05-29 14:05:00,662.0425,662.6,661.835,662.435,11334
2024-05-29 14:10:00,662.58,663.78,662.48,663.1156,38708
2024-05-29 14:15:00,663.2824,663.535,662.78,662.78,14814
2024-05-29 14:20:00,663.0938,663.32,662.8,663.02,3844
2024-05-29 14:25:00,663.04,663.11,661.79,661.96,8375
2024-05-29 14:30:00,661.76,662.055,660.54,660.92,6255
2024-05-29 14:35:00,661.15,661.71,660.315,661.49,7800
2024-05-29 14:40:00,661.505,662.0,661.3,661.34,9514
2024-05-29 14:45:00,661.39,661.87,660.4,661.79,10677
2024-05-29 14:50:00,661.76,662.42,661.63,661.7698,7422
2024-05-29 14:55:00,662.165,662.165,661.36,661.9342,6743
2024-05-29 15:00:00,661.64,661.71,660.933,660.933,6022
2024-05-29 15:05:00,661.0,661.13,659.7,659.78,8598
2024-05-29 15:10:00,659.945,659.98,658.72,659.0193,10405
2024-05-29 15:15:00,659.05,659.93,659.05,659.53,9374
2024-05-29 15:20:00,659.75,659.92,658.6,659.148,10781
2024-05-29 15:25:00,658.92,659.45,658.51,658.7019,12274
2024-05-29 15:30:00,658.54,658.54,658.02,658.02,11363
2024-05-29 15:35:00,658.135,658.82,657.535,658.375,20246
2024-05-29 15:40:00,658.45,658.45,657.13,657.13,22005
2024-05-29 15:45:00,657.178,657.435,656.57,656.57,16012
2024-05-29 15:50:00,656.5525,657.14,654.18,654.695,43419
2024-05-29 15:55:00,654.5153,655.11,654.18,654.27,97761
2024-05-29 16:00:00,654.62,654.62,654.62,654.62,238051
2024-05-29 16:05:00,654.62,654.7,654.62,654.64,2616
2024-05-29 16:10:00,655.0,655.0,655.0,655.0,100
2024-05-29 16:20:00,655.17,655.17,655.17,655.17,100
2024-05-29 16:30:00,654.62,654.62,654.35,654.35,77503
2024-05-29 16:40:00,654.69,654.69,654.69,654.69,100
2024-05-29 16:50:00,653.1,653.1,653.1,653.1,216
2024-05-29 17:00:00,654.62,654.62,654.62,654.62,202
2024-05-29 17:10:00,653.0,653.0,653.0,653.0,100
2024-05-29 17:15:00,653.0,653.0,653.0,653.0,100
2024-05-29 17:25:00,654.6,654.6,654.6,654.6,200
2024-05-29 17:45:00,654.35,654.35,654.35,654.35,1596
2024-05-29 18:10:00,654.35,654.35,654.22,654.35,400
2024-05-29 18:30:00,654.62,654.62,654.62,654.62,162
2024-05-29 18:35:00,654.0,654.0,654.0,654.0,102
2024-05-29 18:50:00,653.5,653.5,653.5,653.5,229
2024-05-29 18:55:00,653.0,653.0,653.0,653.0,130
2024-05-29 19:15:00,653.2,653.2,653.2,653.2,100
2024-05-30 06:50:00,657.0,657.0,657.0,657.0,100
2024-05-30 06:55:00,656.0,656.0,656.0,656.0,123
2024-05-30 07:00:00,656.59,656.65,656.59,656.65,200
2024-05-30 07:10:00,658.0,658.0,658.0,658.0,180
2024-05-30 07:20:00,656.0,656.0,656.0,656.0,899
2024-05-30 07:50:00,655.0,655.0,655.0,655.0,277
2024-05-30 07:55:00,654.0,654.0,654.0,654.0,100
2024-05-30 08:00:00,657.89,658.2199,656.0,657.99,1850
2024-05-30 08:05:00,653.71,653.71,653.71,653.71,100
2024-05-30 08:20:00,653.0,653.0,653.0,653.0,150
2024-05-30 08:30:00,654.0,654.0,654.0,654.0,200
2024-05-30 09:05:00,653.0,653.0,653.0,653.0,187
2024-05-30 09:10:00,653.4,654.5945,653.4,654.5945,450
2024-05-30 09:20:00,654.6,654.6,654.6,654.6,200
2024-05-30 09:30:00,653.52,655.425,652.545,653.31,70285
2024-05-30 09:35:00,653.15,653.545,650.3,652.3901,26099
2024-05-30 09:40:00,652.8,653.22,651.35,652.56,18404
2024-05-30 09:45:00,652.67,655.9499,652.5,655.17,18428
2024-05-30 09:50:00,655.02,655.08,653.31,653.76,20560
2024-05-30 09:55:00,653.65,655.25,652.6448,655.25,15765
2024-05-30 10:00:00,655.345,656.32,653.91,654.38,13753
2024-05-30 10:05:00,654.25,656.1,654.2,655.32,15307
2024-05-30 10:10:00,655.3856,655.89,653.5501,655.02,12616
2024-05-30 10:15:00,654.86,656.17,654.38,655.9356,17629
2024-05-30 10:20:00,655.72,656.49,655.2101,656.02,8182
2024-05-30 10:25:00,656.1482,656.43,655.48,656.27,6807
2024-05-30 10:30:00,655.95,656.33,653.78,654.31,11041
2024-05-30 10:35:00,654.24,654.4499,652.12,652.3116,19714
2024-05-30 10:40:00,652.42,652.465,649.36,650.8099,36015
2024-05-30 10:45:00,650.31,651.66,650.0449,651.59,6879
2024-05-30 10:50:00,651.8099,652.0,650.1322,650.515,8089
2024-05-30 10:55:00,650.3202,650.92,648.6401,649.31,30984
2024-05-30 11:00:00,649.5699,649.73,648.28,648.28,14255
2024-05-30 11:05:00,648.09,649.5,647.755,649.34,11809
2024-05-30 11:10:00,649.56,649.75,648.195,648.4,10406
2024-05-30 11:15:00,648.44,650.91,648.44,650.91,10701
2024-05-30 11:20:00,650.6992,651.85,650.58,651.525,12193
2024-05-30 11:25:00,651.375,652.28,651.25,652.05,14010
2024-05-30 11:30:00,651.845,652.959,651.66,652.905,18051
2024-05-30 11:35:00,652.73,653.3,652.4816,653.3,14506
2024-05-30 11:40:00,653.03,653.53,653.03,653.28,11120
2024-05-30 11:45:00,653.48,653.57,652.5,652.89,7799
2024-05-30 11:50:00,652.75,653.2899,651.53,651.86,14505
2024-05-30 11:55:00,651.64,652.32,651.64,651.95,3052
2024-05-30 12:00:00,651.99,652.82,651.8495,652.67,5065
2024-05-30 12:05:00,652.82,652.9799,651.66,651.8,4228
2024-05-30 12:10:00,651.6867,652.19,651.6867,651.77,7725
2024-05-30 12:15:00,652.06,652.54,651.795,652.42,2917
2024-05-30 12:20:00,652.48,652.73,651.6,651.67,4371
2024-05-30 12:25:00,651.575,651.76,651.22,651.53,7401
2024-05-30 12:30:00,651.57,652.39,651.57,652.39,9390
2024-05-30 12:35:00,652.42,652.5,651.7032,651.78,14184
2024-05-30 12:40:00,651.67,651.81,650.75,651.0775,26988
2024-05-30 12:45:00,650.9146,652.08,650.9146,651.765,13567
2024-05-30 12:50:00,651.765,652.32,651.1736,651.24,8120
2024-05-30 12:55:00,651.335,651.51,649.1,649.24,45270
2024-05-30 13:00:00,649.18,649.2,648.01,648.27,12232
2024-05-30 13:05:00,648.1,650.08,648.1,650.08,5247
2024-05-30 13:10:00,649.88,650.4599,649.81,650.0,4256
2024-05-30 13:15:00,649.84,650.505,649.84,650.42,10797
2024-05-30 13:20:00,650.55,651.01,650.29,650.89,4699
2024-05-30 13:25:00,651.115,651.29,650.76,651.29,3011
2024-05-30 13:30:00,651.3278,651.3278,650.02,650.02,6370
2024-05-30 13:35:00,650.185,650.1979,649.5,649.575,2814
2024-05-30 13:40:00,649.4001,650.2597,649.4,650.19,2430
2024-05-30 13:45:00,650.02,650.2499,649.225,649.36,7505
2024-05-30 13:50:00,649.25,650.0,648.95,649.415,9109
2024-05-30 13:55:00,649.54,649.55,648.97,649.317,6604
2024-05-30 14:00:00,649.31,649.66,648.97,648.97,3026
2024-05-30 14:05:00,648.82,649.45,648.6161,649.45,4106
2024-05-30 14:10:00,649.46,649.46,648.52,648.52,5407
2024-05-30 14:15:00,648.52,648.718,647.42,648.718,17332
2024-05-30 14:20:00,648.71,649.01,648.18,648.35,4323
2024-05-30 14:25:00,648.51,648.8999,648.17,648.56,5053
2024-05-30 14:30:00,648.72,649.1228,648.62,648.725,5866
2024-05-30 14:35:00,648.68,648.685,647.78,648.02,3118
2024-05-30 14:40:00,648.34,648.37,647.78,647.9459,2067
2024-05-30 14:45:00,647.83,648.2558,647.58,647.89,5374
2024-05-30 14:50:00,647.89,648.33,647.86,647.86,4421
2024-05-30 14:55:00,647.7901,647.84,646.63,647.39,14127
2024-05-30 15:00:00,647.5,647.58,646.07,646.64,12445
2024-05-30 15:05:00,646.735,647.6,646.735,647.33,5304
2024-05-30 15:10:00,647.3,647.43,647.035,647.06,4791
2024-05-30 15:15:00,647.075,647.53,646.675,647.32,15725
2024-05-30 15:20:00,647.45,647.65,646.41,646.5396,16991
2024-05-30 15:25:00,646.59,647.19,646.37,647.05,13057
2024-05-30 15:30:00,647.145,647.32,645.645,646.037,13724
2024-05-30 15:35:00,645.9214,645.9888,645.09,645.77,15902
2024-05-30 15:40:00,645.71,646.29,645.0488,646.275,24461
2024-05-30 15:45:00,646.08,646.395,644.73,645.1095,32391
2024-05-30 15:50:00,645.02,647.29,644.83,647.12,51285
2024-05-30 15:55:00,647.19,648.14,646.705,647.98,78036
2024-05-30 16:00:00,647.66,647.67,647.66,647.67,329297
2024-05-30 16:05:00,647.66,647.66,647.66,647.66,1653
2024-05-30 16:20:00,646.0,646.0,646.0,646.0,546
2024-05-30 16:25:00,647.66,647.66,647.66,647.66,8016
2024-05-30 16:30:00,646.02,646.02,646.02,646.02,100
2024-05-30 16:35:00,646.0122,646.0122,646.0122,646.0122,500
2024-05-30 16:40:00,647.66,647.66,647.66,647.66,1084
2024-05-30 16:55:00,647.01,647.01,647.01,647.01,350
2024-05-30 17:20:00,647.0102,647.0102,647.01,647.01,935
2024-05-30 17:25:00,646.05,646.05,646.05,646.05,175
2024-05-30 18:05:00,647.63,647.63,647.63,647.63,100
2024-05-30 18:15:00,646.5,646.5,646.5,646.5,170
2024-05-30 19:15:00,646.14,646.14,646.14,646.14,101
2024-05-30 19:25:00,646.06,646.06,646.06,646.06,260
2024-05-31 07:00:00,643.78,644.0,643.78,644.0,200
2024-05-31 08:30:00,645.68,645.68,645.68,645.68,286
2024-05-31 08:35:00,646.25,647.0,646.25,647.0,200
2024-05-31 08:45:00,649.0,651.0,649.0,651.0,2184
2024-05-31 08:50:00,651.0,651.0,651.0,651.0,100
2024-05-31 08:55:00,651.58,651.58,650.0,650.0,907
2024-05-31 09:00:00,649.0,649.0,649.0,649.0,3107
2024-05-31 09:05:00,648.0,648.0,648.0,648.0,210
2024-05-31 09:10:00,647.9561,647.9561,647.9561,647.9561,133
2024-05-31 09:20:00,646.0,646.0,646.0,646.0,200
2024-05-31 09:25:00,645.0,645.0,644.07,644.07,582
2024-05-31 09:30:00,644.02,648.11,644.01,645.96,39674
2024-05-31 09:35:00,645.94,647.32,645.095,647.265,18685
2024-05-31 09:40:00,647.34,648.58,647.1,647.38,23587
2024-05-31 09:45:00,647.59,648.08,646.01,648.08,10925
2024-05-31 09:50:00,648.25,648.36,646.82,646.82,12079
2024-05-31 09:55:00,646.13,646.145,644.75,645.87,10823
2024-05-31 10:00:00,645.7,645.72,643.1407,644.545,16147
2024-05-31 10:05:00,644.45,644.725,641.75,641.94,24160
2024-05-31 10:10:00,641.75,642.19,639.72,639.8413,41136
2024-05-31 10:15:00,640.43,641.253,639.12,639.22,17460
2024-05-31 10:20:00,639.33,639.33,634.33,634.82,43478
2024-05-31 10:25:00,634.69,635.8,634.0,634.365,41427
2024-05-31 10:30:00,634.49,635.0,633.61,633.69,23497
2024-05-31 10:35:00,633.84,635.18,633.094,633.55,19863
2024-05-31 10:40:00,633.245,634.2,632.22,633.0,27583
2024-05-31 10:45:00,633.42,634.78,633.42,633.42,24485
2024-05-31 10:50:00,633.41,634.09,632.26,633.22,9810
2024-05-31 10:55:00,633.05,634.64,632.875,632.94,21654
2024-05-31 11:00:00,632.9599,633.6952,631.73,632.0,23053
2024-05-31 11:05:00,632.225,632.53,630.58,632.16,19013
2024-05-31 11:10:00,632.0376,632.6798,630.03,630.66,17433
2024-05-31 11:15:00,630.63,630.9433,629.19,629.53,22800
2024-05-31 11:20:00,629.7,631.4844,629.66,631.215,22250
2024-05-31 11:25:00,630.98,631.105,629.44,630.08,11706
2024-05-31 11:30:00,630.15,630.49,628.3,630.49,17194
2024-05-31 11:35:00,630.54,631.9399,630.25,631.385,9608
2024-05-31 11:40:00,631.56,633.305,631.56,632.61,27588
2024-05-31 11:45:00,632.61,633.4799,632.605,632.795,7497
2024-05-31 11:50:00,632.94,632.98,631.51,632.6899,13346
2024-05-31 11:55:00,632.48,632.48,630.9,631.57,13582
2024-05-31 12:00:00,631.405,632.37,631.13,631.84,10400
2024-05-31 12:05:00,632.1,632.2974,631.3901,631.7,9073
2024-05-31 12:10:00,631.69,631.76,630.95,631.31,5432
2024-05-31 12:15:00,631.27,631.575,630.13,630.3621,10269
2024-05-31 12:20:00,630.535,630.5678,629.485,629.87,18717
2024-05-31 12:25:00,629.76,630.07,629.45,629.45,9062
2024-05-31 12:30:00,629.61,629.93,629.27,629.57,18238
2024-05-31 12:35:00,629.61,629.9,628.8,629.79,18192
2024-05-31 12:40:00,629.835,631.56,629.4,631.16,32437
2024-05-31 12:45:00,631.0233,631.11,630.39,630.58,9635
2024-05-31 12:50:00,630.95,632.8971,630.48,631.8501,9868
2024-05-31 12:55:00,632.08,632.35,631.715,632.19,4567
2024-05-31 13:00:00,632.32,633.31,632.32,632.6801,11435
2024-05-31 13:05:00,632.765,632.92,631.865,632.58,6679
2024-05-31 13:10:00,632.445,632.76,632.28,632.54,5605
2024-05-31 13:15:00,632.66,633.3692,632.3,632.3,8971
2024-05-31 13:20:00,632.3,633.6042,632.3,633.6042,4947
2024-05-31 13:25:00,633.6,633.87,633.11,633.22,9473
2024-05-31 13:30:00,633.27,633.7699,633.11,633.12,4205
2024-05-31 13:35:00,633.315,633.6,632.95,633.38,7629
2024-05-31 13:40:00,633.22,633.9799,632.59,633.9799,6351
2024-05-31 13:45:00,633.795,634.97,633.61,634.73,7831
2024-05-31 13:50:00,634.675,634.75,633.86,633.9892,4355
2024-05-31 13:55:00,634.095,635.2,634.095,634.7201,6771
2024-05-31 14:00:00,634.96,635.25,634.58,634.8,6467
2024-05-31 14:05:00,634.82,634.9306,634.14,634.14,3891
2024-05-31 14:10:00,634.12,634.68,634.015,634.33,5131
2024-05-31 14:15:00,634.41,634.83,634.41,634.72,4407
2024-05-31 14:20:00,634.71,634.92,633.97,633.97,3333
2024-05-31 14:25:00,633.98,634.07,632.575,632.66,6768
2024-05-31 14:30:00,632.85,633.42,632.7646,633.01,10159
2024-05-31 14:35:00,633.16,633.53,632.93,633.05,8445
2024-05-31 14:40:00,633.105,634.3294,632.98,634.3294,8425
2024-05-31 14:45:00,634.2878,634.5,634.06,634.135,5699
2024-05-31 14:50:00,634.09,634.4399,632.9481,633.375,6513
2024-05-31 14:55:00,633.385,634.54,633.21,634.46,6112
2024-05-31 15:00:00,634.27,635.06,634.1,634.29,6626
2024-05-31 15:05:00,634.43,635.0,634.15,635.0,6307
2024-05-31 15:10:00,634.81,635.31,634.78,635.11,10144
2024-05-31 15:15:00,634.925,635.29,634.56,634.85,11116
2024-05-31 15:20:00,634.95,635.4,634.79,635.3076,14003
2024-05-31 15:25:00,635.29,635.3536,634.65,634.65,9835
2024-05-31 15:30:00,634.58,636.23,634.495,635.52,24763
2024-05-31 15:35:00,635.515,636.66,635.515,636.5,14626
2024-05-31 15:40:00,636.5,637.96,636.5,637.545,27551
2024-05-31 15:45:00,637.56,638.7899,637.3301,638.675,24645
2024-05-31 15:50:00,638.54,642.31,638.44,641.76,93029
2024-05-31 15:55:00,641.59,642.08,640.55,641.62,122484
2024-05-31 16:00:00,641.62,642.03,641.62,641.62,1010001
2024-05-31 16:05:00,641.62,644.0,641.62,643.0,17531
2024-05-31 16:10:00,643.01,643.01,642.0,642.0,2448
2024-05-31 16:15:00,641.62,641.62,641.62,641.62,525
2024-05-31 16:20:00,642.0,642.0,642.0,642.0,200
2024-05-31 16:25:00,641.1,641.1,641.1,641.1,300
2024-05-31 16:30:00,641.65,642.1,641.65,642.1,1020
2024-05-31 16:35:00,641.85,641.85,641.85,641.85,208
2024-05-31 16:55:00,642.03,642.03,642.03,642.03,160
2024-05-31 17:00:00,641.62,641.72,641.62,641.72,7466
2024-05-31 17:05:00,641.11,641.11,641.1,641.1,1005
2024-05-31 17:15:00,641.23,641.23,641.23,641.23,100
2024-05-31 18:00:00,642.19,642.19,642.19,642.19,100
2024-05-31 18:50:00,642.14,642.15,642.14,642.15,208
2024-05-31 19:05:00,642.15,642.15,642.15,642.15,113
2024-05-31 19:25:00,641.5,641.5,641.5,641.5,265
2024-05-31 19:30:00,641.5,642.14,641.5,642.14,262
2024-06-03 04:15:00,641.0,641.43,641.0,641.0,400
2024-06-03 06:35:00,640.8,640.8,640.8,640.8,170
2024-06-03 07:15:00,641.99,641.99,641.99,641.99,100
2024-06-03 07:30:00,642.99,642.99,642.99,642.99,108
2024-06-03 08:00:00,642.86,643.31,641.4625,643.31,1194
2024-06-03 08:05:00,643.2992,643.2992,643.2992,643.2992,200
2024-06-03 08:10:00,643.31,643.31,643.31,643.31,358
2024-06-03 08:15:00,643.8958,643.8958,643.8958,643.8958,500
2024-06-03 08:20:00,643.65,643.65,643.24,643.24,361
2024-06-03 08:25:00,643.7,643.75,643.7,643.75,894
2024-06-03 08:30:00,643.0156,643.0156,643.0156,643.0156,100
